2.500000000000001110e-01,7.064635560288391302e-04,3.845501166655480949e-04
5.000000000000003331e-01,1.055883860718353010e-03,8.625122069463606132e-04
7.500000000000005551e-01,5.037331350490134455e-04,4.024682816771719940e-04
1.000000000000000666e+00,-1.156568068374706188e-21,6.736558908631858136e-22
1.249999999999995337e+00,-7.623296525288703240e-22,-6.239809378106679378e-22
1.499999999999990008e+00,1.880677840700563834e-22,-2.354045732577576647e-22
1.749999999999984679e+00,7.168016316139517108e-22,6.578622557008399814e-22
1.999999999999979350e+00,-6.245103334027018642e-22,-6.822144529344010673e-22
2.249999999999974243e+00,-2.324939878545960271e-22,5.260951688211744113e-22
2.499999999999968914e+00,9.924878327515104332e-22,2.494113259676946195e-22
2.749999999999963585e+00,4.304601936605544662e-04,1.587442309213650071e-04
2.999999999999958256e+00,9.409562647375484604e-03,2.031959432259247775e-03
3.249999999999952927e+00,1.298705703654563087e-02,1.702167836773940592e-03
3.499999999999947597e+00,1.648587985567796094e-02,-1.317545341506159550e-03
3.749999999999942268e+00,1.711966294962163557e-02,-1.064389307620190609e-03
3.999999999999936939e+00,2.042186312886153793e-02,1.376734196477559112e-04
4.249999999999931610e+00,2.499438789601388100e-02,5.398624863540530620e-04
4.499999999999926281e+00,2.773473436598343153e-02,4.767265348810966787e-04
4.749999999999920952e+00,2.949784150419934234e-02,2.037444855583082210e-04
4.999999999999915623e+00,3.111235098332354801e-02,-3.521092113997220273e-04
5.249999999999910294e+00,3.267021488794467909e-02,-9.578267102777856439e-04
5.499999999999904965e+00,3.561287711586758747e-02,-1.759155052902885074e-03
5.749999999999899636e+00,3.664575863073447903e-02,-2.005869002920359669e-03
5.999999999999894307e+00,3.890319253893199936e-02,-2.358140049522425979e-03
6.249999999999888978e+00,4.026004427151772674e-02,-2.821508774909432544e-03
6.499999999999883649e+00,4.166843190792853674e-02,-3.439418516693082493e-03
6.749999999999878320e+00,4.263418672151999406e-02,-3.900878126872902359e-03
6.999999999999872990e+00,4.413524457713451782e-02,-4.273272722596875399e-03
7.249999999999867661e+00,4.516511981056319652e-02,-5.494901538556643678e-03
7.499999999999862332e+00,4.555069751906687392e-02,-6.240460634478704575e-03
7.749999999999857003e+00,4.664235419671539790e-02,-7.096087705179082716e-03
7.999999999999851674e+00,4.717533080654363886e-02,-7.977035099591568007e-03
8.249999999999889866e+00,4.816802294865181466e-02,-8.650659633753981365e-03
8.499999999999928946e+00,4.863976397139509189e-02,-9.225948756720758412e-03
8.749999999999968026e+00,4.805757615836782348e-02,-1.253129664217260408e-02
9.000000000000007105e+00,4.489813957072552597e-02,-4.695966620202083144e-04
9.250000000000046185e+00,4.345765206343473602e-02,-5.575035476481286605e-04
9.500000000000085265e+00,4.277961938606592018e-02,4.147483358988414501e-04
9.750000000000124345e+00,4.266660164843624065e-02,1.613073439116699190e-03
1.000000000000016342e+01,4.199013658647735014e-02,2.507243520470495406e-03
1.025000000000020250e+01,4.282699102818784270e-02,3.310735267151048659e-03
1.050000000000024158e+01,4.283763976386497502e-02,3.700850117587132192e-03
1.075000000000028066e+01,4.301837123951674641e-02,3.863373192523002556e-03
1.100000000000031974e+01,4.331059379308487001e-02,3.922229788629818734e-03
1.125000000000035882e+01,4.327877488350974355e-02,3.986062207295833562e-03
1.150000000000039790e+01,4.177482342889105027e-02,4.671707913092576145e-03
1.175000000000043698e+01,4.120926400737236206e-02,5.013188219587998845e-03
1.200000000000047606e+01,4.121142691286149018e-02,5.058962578511363127e-03
1.225000000000051514e+01,4.111346405022995448e-02,5.005283758192217471e-03
