2.500000000000001110e-01,8.484855787765206436e-01,1.601956358640679900e-04,8.507611916479264069e-01,-1.701993986609514481e-02,8.567672198145557250e-01,-2.744101215807902977e-02,8.641516555714159331e-01,-2.685761628000581797e-02,8.701446341743689361e-01,-1.691983347128058618e-02,8.723861585302801203e-01,1.406988838746574115e-04,8.700901694457393587e-01,1.653761697492413946e-02,8.641854072372976425e-01,2.737711631618387764e-02,8.569078913148981957e-01,2.737556763420153152e-02,8.507636058854277650e-01,1.703330358388708415e-02,1.734737798679930609e-02,-1.011913169619602960e-02,1.851500755489510902e-02,1.523762131782178085e-02,1.399874884156812951e-02,1.916806708847205304e-02,1.456251083779164061e-02,-2.106078387738990337e-02,1.044968313493723627e-02,7.663536060059437764e-03,1.890759646420604387e-02,-7.507862895449589173e-03,2.184758391552694967e-02,1.657575865356972211e-02,7.499614618845781844e-03,-1.486213260589235030e-02,-7.221837845058312437e-03,-1.463472667868920274e-02,1.773100766158491881e-02,-1.689151000296557764e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000003331e-01,8.482223391793605183e-01,5.654361839941752545e-04,8.504788420094920864e-01,-1.756458454839380026e-02,8.565239779579130186e-01,-2.812857162274944381e-02,8.639172620505167766e-01,-2.656716494837180545e-02,8.699273532993736513e-01,-1.675506266069945113e-02,8.720611778419536941e-01,7.250845599123441354e-05,8.697573497565189715e-01,1.633273915849158681e-02,8.640422324645596897e-01,2.742787876085269611e-02,8.568628922527943281e-01,2.797314783923546613e-02,8.507137024751848520e-01,1.716700848359996312e-02,2.498148921471343015e-02,-1.671462493922376211e-02,2.713782078111898893e-02,2.101318273775416856e-02,2.579504863924300326e-02,2.738817453473869207e-02,2.347966059358432694e-02,7.950663490563769902e-04,2.716924077179736635e-02,-1.654515497239241947e-02,3.338309916171968567e-02,9.296528057961134239e-03,3.146653926232338694e-02,-1.614076765911451978e-03,1.646465063840435797e-02,1.034358572767965501e-02,1.283264563438403331e-02,-2.605554826176501373e-02,-7.197100912822896809e-03,5.722965701429025970e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000005551e-01,8.478993012996273171e-01,1.051537668220192678e-03,8.501273773593540639e-01,-1.816686967179354309e-02,8.561556249029959043e-01,-2.849087426791315283e-02,8.635815538462585650e-01,-2.629890750389816956e-02,8.695388472641861766e-01,-1.657383055447763515e-02,8.716039857445784245e-01,1.043773368454621614e-04,8.693333071456217365e-01,1.607614607231972262e-02,8.638060135325494882e-01,2.740999714651993005e-02,8.566171551961961894e-01,2.881972360498713179e-02,8.506850096968664454e-01,1.727059342266922329e-02,2.786980909404199180e-02,-1.679464861284559254e-02,3.039858809363122499e-02,2.068508188108753032e-02,3.437297916935543041e-02,-1.299861738086001634e-03,3.234528867396058854e-02,-1.890763652331849468e-02,3.571949161582380072e-02,3.062975695732742150e-03,4.199138005118464856e-02,-1.050181110033145994e-02,3.921103800640358267e-02,1.899239185917318481e-02,2.285412674027354624e-02,-8.862941737435459100e-03,2.645774576256909941e-02,-3.141669689415650668e-02,1.009134559406867949e-02,-1.093090588907533883e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000666e+00,8.475544319012713324e-01,1.581184373397089742e-03,8.497359485997798556e-01,-1.831508177618779848e-02,8.556988590944681894e-01,-2.866159966407887463e-02,8.633272573973842512e-01,-2.555547416427332227e-02,8.690891506921062382e-01,-1.681188557119107918e-02,8.712813353556452256e-01,5.446308700466938107e-04,8.690242812437689590e-01,1.582974709488680146e-02,8.634893480285593670e-01,2.732835097738411240e-02,8.562509389271524274e-01,2.976268210230585687e-02,8.505282902449758931e-01,1.729236034055824101e-02,2.942818400126667733e-02,-2.105190621666796005e-02,3.510488678801004098e-02,-8.266013911345241466e-03,4.117477384507012977e-02,1.285517846319595911e-02,1.138339176268486283e-02,-3.166147278192186360e-02,3.922088395988228976e-02,1.239741056918587138e-02,1.204959671280197812e-02,-1.671254521070579188e-02,1.285562231271005461e-02,-1.917043876771463810e-03,3.048938037085758418e-02,1.397607265753670475e-02,3.452140043477015807e-02,-3.395796643898472966e-02,1.486040219422169774e-02,7.302776285944063972e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.249999999999995337e+00,8.471676260558936855e-01,1.804789157407325892e-03,8.492743289359621084e-01,-1.829057332513605097e-02,8.552011161867760780e-01,-2.917160179692747032e-02,8.630629074245224075e-01,-2.455725063187754256e-02,8.687754717308741048e-01,-1.686771219775029876e-02,8.712522136959405250e-01,1.039409536352056771e-03,8.687656614989712756e-01,1.564211359229994089e-02,8.630644469273344166e-01,2.720916483462737859e-02,8.557808267552664550e-01,3.077886778817796876e-02,8.503281017579422674e-01,1.691179610908699615e-02,3.503116839874998584e-02,4.077319158084886583e-03,4.081008153726890797e-02,6.315967202048809563e-03,4.037156427428958277e-02,2.137231235561537490e-02,3.340965870863603360e-02,-3.682108285194978653e-02,1.386537091031143226e-02,-6.169231325591851070e-03,-5.714811068422643615e-03,-1.897283129806447491e-02,2.948788726095603191e-02,1.349662576860810592e-02,3.949017940171918595e-02,-5.096112124437257238e-03,4.260439808644161941e-02,-3.573995521379957213e-02,1.859868045253828747e-02,1.870388569660742101e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999990008e+00,8.467167679919883616e-01,1.926069526685577184e-03,8.487574469362842988e-01,-1.862295420822902489e-02,8.546791465366834206e-01,-2.939833539824295017e-02,8.625549463358632707e-01,-2.340477343939176627e-02,8.685095574754959635e-01,-1.647999741878296287e-02,8.711817535706110061e-01,1.730523694487562164e-03,8.683382529292691387e-01,1.507720578379727165e-02,8.627094225196769717e-01,2.703134356445383371e-02,8.552007795062023243e-01,3.136034203512874652e-02,8.500627085870842148e-01,1.671390760262617126e-02,3.881509225056620910e-02,-1.215310288564414205e-02,4.504186531700119650e-02,1.543435460428049452e-02,4.563314410602718751e-02,-4.458545651320304504e-03,4.997742287448735110e-02,-4.311001192263950316e-02,2.925596123857834505e-02,-2.141855796391854000e-02,1.657010421074652656e-02,-2.879186818169759618e-02,3.966202448251151397e-02,2.570156294545364664e-02,2.350069259011862768e-02,1.705657728698966799e-02,5.367911910440476692e-02,-6.053647566019353457e-03,2.544486605148301578e-02,-3.970122626207754461e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.749999999999984679e+00,8.462248307992681351e-01,1.949454480421053187e-03,8.481530562578024623e-01,-1.867248800738175590e-02,8.541230266500099422e-01,-2.952025827189209972e-02,8.620821751125784527e-01,-2.268195661091353815e-02,8.681008571226941362e-01,-1.561414988322528362e-02,8.708673653655181202e-01,2.623410256682486529e-03,8.678080725515182614e-01,1.466875282696063210e-02,8.623003775890016875e-01,2.685202078209091014e-02,8.545336294204043392e-01,3.169491572869483770e-02,8.497194095048942186e-01,1.655994563977095449e-02,4.393519575789017750e-02,9.713204656175552718e-03,5.564873344590658827e-02,-9.861749611926548878e-03,4.800672721861543729e-02,1.308667295461785063e-02,2.849308834921715494e-02,-9.521085671130281869e-03,3.839976692771573941e-02,-3.754568330593199138e-02,3.552705966226513135e-02,-3.192942786747900857e-02,4.930845868896163720e-02,2.868989788573337012e-03,3.995348257724979507e-02,-4.024428474815660781e-03,5.617718774901798995e-02,-1.745807962221069404e-02,3.170309386163903953e-02,1.424994263235620194e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.999999999999979350e+00,8.456502168875615899e-01,1.943343802977066069e-03,8.474376500058984352e-01,-1.810241701687841792e-02,8.534967025721725831e-01,-2.957712461289661865e-02,8.616295962506209660e-01,-2.216184310681662897e-02,8.675668262109678119e-01,-1.486444417094922622e-02,8.703524233115020881e-01,3.667500082949532413e-03,8.671571790708378913e-01,1.490354503542827037e-02,8.617272822558056378e-01,2.666616329327754428e-02,8.538229105358537963e-01,3.183762758782953534e-02,8.493028372020235972e-01,1.595148091714690061e-02,5.065929027300977022e-02,-8.838355224520033637e-03,6.069918221407342995e-02,-2.960456435340185974e-02,5.553349982442570831e-02,-9.386346474806704643e-03,4.628680253717917803e-02,-2.680795657687951375e-02,4.973049574954641755e-02,-1.639623869014873725e-02,4.888527496554835594e-02,-3.969371060434407489e-02,5.659774575144599362e-02,-1.898554085697490984e-02,5.563866438778293511e-02,1.559517330690052446e-02,6.068596451791469226e-02,7.207843202256868607e-03,3.697226075079441260e-02,2.688476460813588043e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999974243e+00,8.449921559154002226e-01,1.886464576899806811e-03,8.466939473168952901e-01,-1.704219772114237350e-02,8.527901264840993534e-01,-2.955386410227580155e-02,8.610050408179606984e-01,-2.170156065422242792e-02,8.671576713936524072e-01,-1.463588925831860871e-02,8.697093528085878544e-01,4.821212600147791773e-03,8.666489835179780332e-01,1.514255170932522591e-02,8.609766943525659633e-01,2.603516725359695042e-02,8.530846522323737302e-01,3.137009368567013345e-02,8.488009106524651015e-01,1.569797154461894176e-02,5.809160124694706662e-02,1.225511322665914088e-02,6.268039738027185448e-02,-4.257346848962670349e-02,6.132954997980081396e-02,7.505111400838155276e-03,5.557247042739042048e-02,-5.731589276637900562e-03,1.560277316215127885e-02,-1.072758876612735137e-03,5.720205747017629433e-02,-3.919977430840133892e-02,2.972376941193462241e-02,1.670910016880181774e-03,6.805452285324971318e-02,2.688462710053811378e-02,5.668629940409269236e-02,1.660852207639667427e-02,4.919955070827185944e-02,-1.866061117250816283e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999968914e+00,8.444317667646865644e-01,1.826107412757123176e-03,8.459066643499452143e-01,-1.624112545160246585e-02,8.519917792155639047e-01,-2.941568335523599836e-02,8.604521171211342301e-01,-2.130248807819822357e-02,8.669176237905856786e-01,-1.461725947161178832e-02,8.691662602289956796e-01,6.020541578752622129e-03,8.661905647222656324e-01,1.485695485103807716e-02,8.600935304498474876e-01,2.514902673576321912e-02,8.523903855769464633e-01,3.077627063963225829e-02,8.481119413673317009e-01,1.544896009066294186e-02,3.686263089236503643e-02,-7.671845041024589161e-03,6.864807827251528938e-02,-1.341888390394935758e-02,7.060920152970415198e-02,-1.703641257172857498e-02,3.820157759061954678e-02,-2.030857770346997451e-02,2.647938103130374407e-02,2.759458782757618928e-03,3.439603018239881238e-02,-4.342805790562694057e-02,4.567352282442396771e-02,1.789240473190560621e-02,7.736943122585601684e-02,3.445579670483306378e-02,5.861859597028355739e-02,2.605229146075672617e-02,6.316056211863368963e-02,1.713761938673259017e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
