2.500000000000001110e-01,1.734737798679947957e-02,1.851500755489553576e-02,1.399874884156846952e-02,1.456251083779045753e-02,1.044968313493717209e-02,1.890759646420605428e-02,2.184758391552670681e-02,7.499614618845513829e-03,-7.221837845056175258e-03,1.773100766158589026e-02
5.000000000000003331e-01,2.498148921471374587e-02,2.713782078111911383e-02,2.579504863924322530e-02,2.347966059358244997e-02,2.716924077179739064e-02,3.338309916172004649e-02,3.146653926232303305e-02,1.646465063840341428e-02,1.283264563438296646e-02,-7.197100912821811740e-03
7.500000000000005551e-01,2.804273057759144178e-02,3.995950222732328307e-04,3.430480168449907136e-02,3.233746022889755906e-02,3.571949946884031557e-02,4.199138177921844794e-02,3.921103802673328587e-02,2.285412662644370138e-02,2.645773860453538850e-02,1.009131585281882078e-02
1.000000000000000666e+00,2.830714749323010038e-02,1.582981184026457933e-02,4.113471438632709115e-02,3.988538642862999445e-02,3.902194104224373378e-02,1.204531822884158387e-02,1.285549738653345674e-02,3.049054581538361217e-02,3.452133617069751137e-02,1.486068097314888550e-02
1.249999999999995337e+00,3.129083532141793689e-02,2.708714830190332018e-02,4.207671305195600370e-02,4.771739191214936782e-02,4.683827090355458661e-02,-5.555929871175697803e-03,2.936508506917784311e-02,3.853148547678596908e-02,4.317159870038746183e-02,1.858071696921705096e-02
1.499999999999990008e+00,3.497056258643941457e-02,3.739982876239011239e-02,4.988767722316597014e-02,5.991429339870821269e-02,4.834704570373945381e-02,-1.367139291109468330e-02,4.027682718027859182e-02,3.128733782562095889e-02,4.756645307552734292e-02,2.353369106379983589e-02
1.749999999999984679e+00,4.123699459829979069e-02,4.911370875541177378e-02,4.684740772633930878e-02,3.957088589035531040e-02,5.728837578847012502e-02,-2.395491683409498723e-02,4.937724071776324747e-02,5.385678004436080663e-02,4.638594277669669252e-02,2.714911833487306317e-02
1.999999999999979350e+00,4.785476759643076533e-02,5.505479719239905756e-02,4.857451589126272895e-02,5.871745286091505783e-02,6.536591670336117099e-02,3.237332753475394374e-03,5.506027470606370683e-02,6.425828220800315627e-02,5.064174536538724319e-02,3.420047310916948108e-02
2.249999999999974243e+00,5.376877146556302556e-02,6.291164186828032689e-02,5.422630176908641714e-02,7.357674867474812974e-02,2.692450759971688409e-02,3.136477751293011151e-02,2.692402531037273172e-02,7.430805747679924966e-02,5.771032842765836529e-02,4.280371167939036464e-02
2.499999999999968914e+00,2.807600171178502996e-02,7.120124762540416818e-02,6.152950041621383509e-02,8.384087897305572690e-02,4.035475712580662011e-02,5.121247196084620368e-02,4.414754753663589076e-02,7.972200825799707902e-02,6.209929954969854032e-02,5.215409327165154013e-02
2.749999999999963585e+00,4.620787171610730298e-02,7.819407835229884307e-02,6.900067505166604387e-02,9.307865222376777992e-02,5.528962846223223204e-02,5.789181019938909739e-02,2.217422506080091865e-02,5.903003827857919439e-02,6.756519984471830165e-02,6.815233427748411399e-02
2.999999999999958256e+00,6.313216392979925651e-02,8.384229589342075128e-02,7.377037547040386778e-02,9.654499949130326830e-02,6.213957260932620463e-02,2.648217174623276535e-02,3.373548120267889916e-02,7.366881880672877803e-02,7.286274002049780707e-02,8.449507469155638495e-02
3.249999999999952927e+00,7.041541664253007926e-02,8.900096487967980308e-02,8.153488662965636957e-02,9.999959865532336012e-02,6.586328448604056307e-02,2.196943387927461667e-03,4.081965440845374687e-02,5.173933305924617587e-02,7.832741265191407731e-02,8.825135517178306355e-02
3.499999999999947597e+00,3.753827615945735247e-02,6.380226981825679045e-02,9.115096423172008855e-02,7.481225139755814935e-02,6.639093595179315632e-02,-1.479501291538780567e-03,5.344717894639915839e-02,6.334834882715123516e-02,8.980551933229884154e-02,9.558911148052863516e-02
3.749999999999942268e+00,9.433406829062873991e-03,7.880474332807867188e-02,9.682604202178969610e-02,8.458890874837339535e-02,3.158351430741546811e-02,3.040354033770294173e-02,3.947521272789760588e-02,7.080659595399911577e-02,9.716090523210545171e-02,1.071858181353286810e-01
3.999999999999936939e+00,3.850087326766129386e-02,9.520088505267153278e-02,1.042252868204632255e-01,5.310082758040872430e-02,5.984906473754865452e-02,2.716497723043289833e-02,2.870378130865519281e-02,4.366566630861575676e-02,1.005928271984737193e-01,8.540922088474799112e-02
4.249999999999931610e+00,5.439946175563709074e-02,1.087640956111229074e-01,1.095435934516282434e-01,3.084969770753447429e-02,7.674382759390294129e-02,5.669770495290998857e-02,4.455343951029266253e-02,5.511779104308015681e-02,1.052645151644308191e-01,9.485111234650722700e-02
4.499999999999926281e+00,3.156383531730196090e-02,1.127330709391868718e-01,1.138120112636272357e-01,5.332873375949050837e-02,7.812480283340081377e-02,8.597970799689219623e-02,2.988319231235319826e-02,6.512038542210880909e-02,1.056583729751207762e-01,1.074123432258374394e-01
4.749999999999920952e+00,4.480242983882305741e-02,1.251010195632592248e-01,1.189846024239559624e-01,6.939209624344239158e-02,4.189119621596206627e-02,6.114367203122705874e-02,2.663186822983293692e-02,7.297002555403707402e-02,1.053003330802380899e-01,1.117267669423816362e-01
4.999999999999915623e+00,6.450605894890486247e-02,1.040509273507208426e-01,1.270642035967478323e-01,7.587743962826391797e-02,4.952013155425603191e-02,3.918602325283006976e-02,4.912555431650462989e-02,8.958987940366901215e-02,9.217854509516988648e-02,1.138045555782249835e-01
5.249999999999910294e+00,8.591764248216968158e-02,1.218201022492282487e-01,1.321833777986215208e-01,5.604404804471288526e-02,5.200170694768542490e-02,6.552397741174317836e-02,4.274835344255208808e-02,7.507079739473682123e-02,9.204643157661664132e-02,1.116936408707751432e-01
5.499999999999904965e+00,1.001662607160569568e-01,1.310929204145823423e-01,9.589333350874498785e-02,6.277159919917822684e-02,4.934542841055195722e-02,4.450623762789589904e-02,6.239248456690670019e-02,8.325447221480879179e-02,8.873239714733785477e-02,8.685189661885996115e-02
5.749999999999899636e+00,1.165243543576962582e-01,1.040644774328614158e-01,5.768558367871324394e-02,9.908855987436310242e-02,6.021697213127156362e-02,3.396397436823832272e-02,5.390390855149660571e-02,7.996880699312498841e-02,5.624972754211621934e-02,9.725644210107005361e-02
