2.500000000000001110e-01,3.414872664492918375e-01
5.000000000000003331e-01,8.818984232362936382e-01
7.500000000000005551e-01,1.222368488355840555e+00
1.000000000000000666e+00,1.346699253245020600e+00
1.249999999999995337e+00,1.466234645682362725e+00
1.499999999999990008e+00,1.694967695194549151e+00
1.749999999999984679e+00,1.847942215346876083e+00
1.999999999999979350e+00,2.185149874927105884e+00
2.249999999999974243e+00,2.458751296096295391e+00
2.499999999999968914e+00,2.695875596150187903e+00
2.749999999999963585e+00,2.969914062988010528e+00
2.999999999999958256e+00,3.208870101193639357e+00
3.249999999999952927e+00,3.352886014433664741e+00
3.499999999999947597e+00,3.237035377542696324e+00
3.749999999999942268e+00,3.207747497729940278e+00
3.999999999999936939e+00,3.215643466960216301e+00
4.249999999999931610e+00,3.451004798787948857e+00
4.499999999999926281e+00,3.804302959660788019e+00
4.749999999999920952e+00,3.901677458000563092e+00
4.999999999999915623e+00,3.936566243967831724e+00
5.249999999999910294e+00,4.112328446262836223e+00
5.499999999999904965e+00,4.092570634076508895e+00
5.749999999999899636e+00,3.905352959069574581e+00
5.999999999999894307e+00,3.985190210982381132e+00
6.249999999999888978e+00,4.329632587931797616e+00
6.499999999999883649e+00,4.345438550571145697e+00
6.749999999999878320e+00,4.247365058139251914e+00
6.999999999999872990e+00,4.075029181291967006e+00
7.249999999999867661e+00,3.993561695044434146e+00
7.499999999999862332e+00,4.387424577091536548e+00
7.749999999999857003e+00,4.680038600057656595e+00
7.999999999999851674e+00,4.694506169171575038e+00
8.249999999999889866e+00,4.566426938028200766e+00
8.499999999999928946e+00,4.663627764314526303e+00
8.749999999999968026e+00,4.753909739437744975e+00
9.000000000000007105e+00,4.600714750647227902e+00
9.250000000000046185e+00,4.726127641743005370e+00
9.500000000000085265e+00,4.536664985178617826e+00
9.750000000000124345e+00,4.497319610963756986e+00
1.000000000000016342e+01,4.710236465500372560e+00
1.025000000000020250e+01,4.874433820622670055e+00
1.050000000000024158e+01,5.037907381410633434e+00
1.075000000000028066e+01,4.823955756744169321e+00
1.100000000000031974e+01,4.734643217291534256e+00
1.125000000000035882e+01,4.879505800651884329e+00
1.150000000000039790e+01,4.640282904693293631e+00
1.175000000000043698e+01,4.615692644008362322e+00
1.200000000000047606e+01,4.846078286038135730e+00
1.225000000000051514e+01,4.650751442428457949e+00
1.250000000000055422e+01,4.247656036417168934e+00
1.275000000000059330e+01,4.274864071796002918e+00
1.300000000000063238e+01,4.096932967766520051e+00
1.325000000000067146e+01,4.272884461423842595e+00
1.350000000000071054e+01,4.426792950698654749e+00
1.375000000000074962e+01,4.148237019811773507e+00
1.400000000000078870e+01,3.643131928943432740e+00
1.425000000000082778e+01,3.555617510039610352e+00
1.450000000000086686e+01,3.911610885315042196e+00
1.475000000000090594e+01,4.347292165019212007e+00
1.500000000000094502e+01,3.709547744291796789e+00
1.525000000000098410e+01,1.454126481394268922e+00
1.550000000000102318e+01,2.983031805840141715e-01
1.575000000000106226e+01,4.704170032134413759e-01
1.600000000000110134e+01,4.196902765357890530e-01
1.625000000000105160e+01,7.891479409067869710e-02
1.650000000000100187e+01,5.566248290733710746e-02
1.675000000000095213e+01,1.341732558280739340e-01
1.700000000000090239e+01,1.808583899723714694e-01
1.725000000000085265e+01,3.132903644313955738e-01
1.750000000000080291e+01,2.700020686020820904e-01
1.775000000000075318e+01,1.375493537608463157e-01
1.800000000000070344e+01,5.404086248930184411e-01
1.825000000000065370e+01,9.244813173310717502e-01
1.850000000000060396e+01,1.306877513530935175e+00
1.875000000000055422e+01,1.245007304073197929e+00
1.900000000000050449e+01,3.906412677444848214e-01
1.925000000000045475e+01,3.318390128612236367e-01
1.950000000000040501e+01,3.113176434055731079e-01
1.975000000000035527e+01,3.461087589656131058e-01
2.000000000000030553e+01,4.509343955184874631e-01
2.025000000000025580e+01,1.833879754173040055e-01
2.050000000000020606e+01,0.000000000000000000e+00
2.075000000000015632e+01,7.679872171451052054e-02
2.100000000000010658e+01,3.144049419084637975e-01
2.125000000000005684e+01,4.986544720473773395e-01
2.150000000000000711e+01,6.085703836312461590e-01
2.174999999999995737e+01,2.591504554018797535e-01
2.199999999999990763e+01,1.719629900691188595e-01
2.224999999999985789e+01,4.686448356636674362e-02
2.249999999999980815e+01,0.000000000000000000e+00
2.274999999999975842e+01,6.529000043258292862e-02
2.299999999999970868e+01,3.210263161697923806e-01
2.324999999999965894e+01,5.373714924182593222e-01
2.349999999999960920e+01,5.531752131794576144e-01
2.374999999999955946e+01,4.429140508868556481e-01
2.399999999999950973e+01,3.409651565519311589e-01
2.424999999999945999e+01,2.238101061763586586e-01
2.449999999999941025e+01,2.205148117646160699e-01
2.474999999999936051e+01,1.884477360761138698e-01
2.499999999999931077e+01,0.000000000000000000e+00
2.524999999999926104e+01,0.000000000000000000e+00
2.549999999999921130e+01,6.726711261038076373e-02
2.574999999999916156e+01,8.858843888503997732e-03
2.599999999999911182e+01,6.612989000132074580e-03
2.624999999999906208e+01,5.811570075806571367e-02
2.649999999999901235e+01,1.614377039516057266e-03
2.674999999999896261e+01,3.468211141353094717e-02
2.699999999999891287e+01,1.548116948491440326e-01
2.724999999999886313e+01,1.824559405847026028e-01
2.749999999999881339e+01,1.514414402862485076e-01
2.774999999999876366e+01,1.528655168293369115e-01
2.799999999999871392e+01,2.665941769492974345e-01
2.824999999999866418e+01,2.412395209518081174e-01
2.849999999999861444e+01,1.891882051900495298e-01
2.874999999999856470e+01,1.784856259853029314e-01
