2.500000000000001110e-01,-3.682777920719182418e-01,1.204178174891490372e-03
5.000000000000003331e-01,-3.674995722968489309e-01,1.666170494776686439e-03
7.500000000000005551e-01,-3.669028531103734059e-01,1.985731731809270428e-03
1.000000000000000666e+00,-3.663583496691653618e-01,2.230189894089296132e-03
1.249999999999995337e+00,-3.658269546337062916e-01,2.451253721559520926e-03
1.499999999999990008e+00,-3.653020245503327823e-01,2.658853882411049696e-03
1.749999999999984679e+00,-3.647868165601612089e-01,2.859120899814771022e-03
1.999999999999979350e+00,-3.642944528605110976e-01,3.048773083962785790e-03
2.249999999999974243e+00,-3.638236000902395073e-01,3.224584150675280370e-03
2.499999999999968914e+00,-3.633544437307154595e-01,3.379443845423990567e-03
2.749999999999963585e+00,-3.628714028866305563e-01,3.509948391038575366e-03
2.999999999999958256e+00,-3.616964295056640522e-01,3.733600407345827321e-03
3.249999999999952927e+00,-3.584923615064771196e-01,4.331804563928232099e-03
3.499999999999947597e+00,-3.540471882087663502e-01,4.623792930779524468e-03
3.749999999999942268e+00,-3.485192769469349638e-01,4.695888234553136087e-03
3.999999999999936939e+00,-3.421108449342782354e-01,4.814943668610682792e-03
4.249999999999931610e+00,-3.356541508571099230e-01,4.906140996077557048e-03
4.499999999999926281e+00,-3.291313429857437578e-01,4.990664799239263871e-03
4.749999999999920952e+00,-3.223025738830859188e-01,5.053476002329304606e-03
4.999999999999915623e+00,-3.153554418260589021e-01,5.116469226591480179e-03
5.249999999999910294e+00,-3.084159709302991548e-01,5.119518622908270089e-03
5.499999999999904965e+00,-3.013080662337384030e-01,5.077211168943884800e-03
5.749999999999899636e+00,-2.937524443580625810e-01,4.828488350613557856e-03
5.999999999999894307e+00,-2.859309651470380853e-01,4.383161083476139197e-03
6.249999999999888978e+00,-2.776228131349536277e-01,3.779171668204961421e-03
6.499999999999883649e+00,-2.694848889617735832e-01,3.001346722693476465e-03
6.749999999999878320e+00,-2.613618890714453080e-01,2.077054582315218667e-03
6.999999999999872990e+00,-2.531068635327914373e-01,9.940480859877975917e-04
7.249999999999867661e+00,-2.444290426654341930e-01,-2.718509146313330405e-04
7.499999999999862332e+00,-2.357985695147054583e-01,-1.582939561441509824e-03
7.749999999999857003e+00,-2.270125883469970018e-01,-3.139697998973289828e-03
7.999999999999851674e+00,-2.177416671712658625e-01,-4.682817858749688256e-03
8.249999999999889866e+00,-2.086708126667742302e-01,-6.200597273081642768e-03
8.499999999999928946e+00,-1.994397071808087230e-01,-7.689976994114333664e-03
8.749999999999968026e+00,-1.901719395200549556e-01,-9.284094101873918703e-03
9.000000000000007105e+00,-1.809098833129579864e-01,-1.098881972313914268e-02
9.250000000000046185e+00,-1.745601425282585772e-01,-1.242303217039419927e-02
9.500000000000085265e+00,-1.696519989507130344e-01,-1.399165221114606616e-02
9.750000000000124345e+00,-1.653747087170566177e-01,-1.584069985493519184e-02
1.000000000000016342e+01,-1.619868614599681012e-01,-1.797343337817269848e-02
1.025000000000020250e+01,-1.595174612480448895e-01,-1.995487500477666210e-02
1.050000000000024158e+01,-1.573599129326562762e-01,-2.144204915081737717e-02
1.075000000000028066e+01,-1.554228050870561928e-01,-2.246404737368568050e-02
1.100000000000031974e+01,-1.536380116014416375e-01,-2.317491456564035879e-02
1.125000000000035882e+01,-1.519457556642554996e-01,-2.361383215652379519e-02
1.150000000000039790e+01,-1.503727034569544152e-01,-2.381168555823065525e-02
