2.500000000000001110e-01,-3.682821194133649723e-01,1.202631075856386289e-03
5.000000000000003331e-01,-3.675221526358938284e-01,1.656384270639854606e-03
7.500000000000005551e-01,-3.669410479355071919e-01,1.968440177437358329e-03
1.000000000000000666e+00,-3.664007155587658549e-01,2.209039082856634195e-03
1.249999999999995337e+00,-3.658781461395897994e-01,2.425549383443081908e-03
1.499999999999990008e+00,-3.653725408364609795e-01,2.626831128759166134e-03
1.749999999999984679e+00,-3.648777008562162916e-01,2.823164853649196004e-03
1.999999999999979350e+00,-3.643989755793146657e-01,3.012781802216757399e-03
2.249999999999974243e+00,-3.639377898304311243e-01,3.188525698437860711e-03
2.499999999999968914e+00,-3.634917667446465606e-01,3.330871804966051286e-03
2.749999999999963585e+00,-3.629557716710094528e-01,3.481001887171819575e-03
2.999999999999958256e+00,-3.619716620056633305e-01,3.881749825734637227e-03
3.249999999999952927e+00,-3.601329129141703778e-01,4.140565480413194166e-03
3.499999999999947597e+00,-3.570265131761561905e-01,4.152044156407797004e-03
3.749999999999942268e+00,-3.535946670924228208e-01,4.289866532157127210e-03
3.999999999999936939e+00,-3.488742739592537445e-01,4.235560102594959631e-03
4.249999999999931610e+00,-3.429551641456199951e-01,4.075035068970889185e-03
4.499999999999926281e+00,-3.367937748632527928e-01,3.930782215658679135e-03
4.749999999999920952e+00,-3.301019158323950098e-01,3.989353954525265422e-03
4.999999999999915623e+00,-3.230670006853514353e-01,4.094845490281384670e-03
5.249999999999910294e+00,-3.158169363165139742e-01,4.047939801702593599e-03
5.499999999999904965e+00,-3.081652275023857301e-01,4.051145905031861005e-03
5.749999999999899636e+00,-3.004482678600074452e-01,4.046353578266215223e-03
5.999999999999894307e+00,-2.924399132241554122e-01,3.979541756888416160e-03
6.249999999999888978e+00,-2.837196794698947366e-01,3.856110988264882522e-03
6.499999999999883649e+00,-2.748100622421517647e-01,3.559490467500481259e-03
6.749999999999878320e+00,-2.657231854965967921e-01,3.099867377107434763e-03
6.999999999999872990e+00,-2.563018038684226063e-01,2.491567439558028951e-03
7.249999999999867661e+00,-2.470977472697815092e-01,1.794260941109238061e-03
7.499999999999862332e+00,-2.378712283482743439e-01,1.032135219144025839e-03
7.749999999999857003e+00,-2.285980984280643336e-01,1.376998336597434758e-04
7.999999999999851674e+00,-2.192791495723818151e-01,-8.420710598810998704e-04
8.249999999999889866e+00,-2.099899184655854567e-01,-1.910259137235081894e-03
8.499999999999928946e+00,-2.006586217722754473e-01,-3.209332004419085393e-03
8.749999999999968026e+00,-1.913488523015319798e-01,-4.569767947431913058e-03
9.000000000000007105e+00,-1.820847525880384676e-01,-6.058406521048276261e-03
9.250000000000046185e+00,-1.729512668298629485e-01,-7.628803341360956836e-03
9.500000000000085265e+00,-1.640680785931246666e-01,-9.111476461452605591e-03
9.750000000000124345e+00,-1.554066398514813985e-01,-1.047869941099666136e-02
1.000000000000016342e+01,-1.467314797502083934e-01,-1.221261309304688680e-02
1.025000000000020250e+01,-1.380885661343672632e-01,-1.399575741070657742e-02
1.050000000000024158e+01,-1.295921729943692036e-01,-1.604243616206479928e-02
1.075000000000028066e+01,-1.222126138644776816e-01,-1.602326086855088150e-02
1.100000000000031974e+01,-1.153615131782327330e-01,-1.591122747276307869e-02
1.125000000000035882e+01,-1.086798215797867284e-01,-1.575358961110917555e-02
1.150000000000039790e+01,-1.022415699710200743e-01,-1.560339601393967435e-02
1.175000000000043698e+01,-9.616617453785492042e-02,-1.547378412579814011e-02
1.200000000000047606e+01,-9.050891510571823506e-02,-1.535775828855467928e-02
1.225000000000051514e+01,-8.505723146862098627e-02,-1.524030533261511167e-02
1.250000000000055422e+01,-7.952705203559573555e-02,-1.509661348465352049e-02
1.275000000000059330e+01,-7.394982596198240721e-02,-1.497018979615938328e-02
1.300000000000063238e+01,-6.846254879152935402e-02,-1.485605692092617502e-02
1.325000000000067146e+01,-6.289915555956182569e-02,-1.470273760946527730e-02
1.350000000000071054e+01,-5.748130428895303901e-02,-1.451150933998057724e-02
1.375000000000074962e+01,-5.226848588548527186e-02,-1.429644088957449100e-02
1.400000000000078870e+01,-4.726566023589851007e-02,-1.404681984150935037e-02
1.425000000000082778e+01,-4.244650008686801090e-02,-1.376833238403185611e-02
1.450000000000086686e+01,-3.780890128871983169e-02,-1.347592943968600743e-02
1.475000000000090594e+01,-3.327760615405250810e-02,-1.318433393409956800e-02
1.500000000000094502e+01,-2.880251743127981712e-02,-1.284382419811880283e-02
1.525000000000098410e+01,-2.441959559610173969e-02,-1.247452515527092132e-02
1.550000000000102318e+01,-2.024085771290495828e-02,-1.211170047784837500e-02
