2.500000000000001110e-01,1.072474406647732541e-03,4.494229973483739667e-04
5.000000000000003331e-01,2.054651395044889816e-03,1.109796358205038897e-03
7.500000000000005551e-01,2.118366127692330233e-03,9.603938046773444290e-04
1.000000000000000666e+00,2.105739704185643092e-03,8.853117319861725839e-04
1.249999999999995337e+00,2.051215222284364856e-03,8.314807944079928397e-04
1.499999999999990008e+00,1.989170283867650480e-03,7.863741353587212508e-04
1.749999999999984679e+00,1.967279907413418440e-03,7.812067216936709711e-04
1.999999999999979350e+00,1.862910373921444545e-03,7.314862552561613102e-04
2.249999999999974243e+00,1.838326839327390728e-03,6.509773485507327215e-04
2.499999999999968914e+00,1.738469904545417166e-03,4.853506739422798109e-04
2.749999999999963585e+00,2.998200101833706308e-03,8.882206514409363542e-04
2.999999999999958256e+00,4.676714242484432058e-03,2.103247095656104061e-03
3.249999999999952927e+00,1.113804225666631571e-02,3.343281341571807544e-04
3.499999999999947597e+00,1.333206085485892298e-02,2.776644516520042111e-04
3.749999999999942268e+00,1.426074802328413695e-02,8.341351473771227215e-04
3.999999999999936939e+00,2.251150828411385002e-02,-9.707571542309198541e-04
4.249999999999931610e+00,2.401301535826523906e-02,-2.280206870268376034e-04
4.499999999999926281e+00,2.599634598189385498e-02,-1.160152577524614301e-04
4.749999999999920952e+00,2.730635655418361604e-02,4.775720163299460226e-04
4.999999999999915623e+00,2.903274218141045984e-02,2.266295895883849241e-05
5.249999999999910294e+00,2.894097460479259920e-02,-2.123822759588383819e-04
5.499999999999904965e+00,3.106665691975953741e-02,6.180200448343721041e-05
5.749999999999899636e+00,3.074891969273382819e-02,-3.267052598868406144e-04
5.999999999999894307e+00,3.466250466998722218e-02,-1.382974241055573753e-04
6.249999999999888978e+00,3.570769732870263807e-02,-9.625869630034262180e-04
6.499999999999883649e+00,3.557241609314452241e-02,-1.402440431094863389e-03
6.749999999999878320e+00,3.767076584152120183e-02,-2.401823215840006003e-03
6.999999999999872990e+00,3.712762510674130073e-02,-2.625137932320407118e-03
7.249999999999867661e+00,3.721605935731756715e-02,-2.807992686749262966e-03
7.499999999999862332e+00,3.669668768111694623e-02,-3.336482558916387120e-03
7.749999999999857003e+00,3.746168194022779507e-02,-3.842117259098394577e-03
7.999999999999851674e+00,3.709196292609787116e-02,-3.912746731843249129e-03
8.249999999999889866e+00,3.738002435315203320e-02,-4.933351382731454050e-03
8.499999999999928946e+00,3.715894867905176341e-02,-5.307419074916928416e-03
8.749999999999968026e+00,3.730093636426626974e-02,-5.765970906657425822e-03
9.000000000000007105e+00,3.683416245400116668e-02,-6.082275121311543978e-03
9.250000000000046185e+00,3.614967013573394672e-02,-6.215244576591580881e-03
9.500000000000085265e+00,3.501751526786835156e-02,-5.619672227076303976e-03
9.750000000000124345e+00,3.417237453250678014e-02,-6.230313952625634970e-03
1.000000000000016342e+01,3.485146810393559280e-02,-7.228604915712937354e-03
1.025000000000020250e+01,3.438900296959027797e-02,-7.303216789083848137e-03
1.050000000000024158e+01,3.348947302300760848e-02,-8.834877674582573490e-03
1.075000000000028066e+01,2.789329584957553690e-02,3.878928161205337077e-04
1.100000000000031974e+01,2.699022002725470770e-02,5.622636438460675186e-04
1.125000000000035882e+01,2.632401974024741256e-02,6.267020928826181865e-04
1.150000000000039790e+01,2.478204464768083912e-02,5.408512232066715322e-04
1.175000000000043698e+01,2.353915792996067943e-02,4.814844024765455401e-04
1.200000000000047606e+01,2.184446844895055612e-02,4.572364792348122863e-04
1.225000000000051514e+01,2.195433540184578425e-02,4.992529778658202693e-04
1.250000000000055422e+01,2.244700088791580853e-02,6.401423103783031483e-04
1.275000000000059330e+01,2.213344295097924644e-02,2.637761906156995653e-04
1.300000000000063238e+01,2.186140607729357768e-02,5.239870035819154271e-04
1.325000000000067146e+01,2.215696138917718980e-02,7.395721535554034996e-04
1.350000000000071054e+01,2.122463584244447393e-02,8.039885486000115022e-04
1.375000000000074962e+01,2.062599928383747339e-02,8.723530108222259018e-04
1.400000000000078870e+01,1.952586586315993231e-02,1.097254489669066994e-03
1.425000000000082778e+01,1.892341380526212438e-02,1.148508186923416757e-03
1.450000000000086686e+01,1.823554749459315935e-02,1.176072222867441310e-03
1.475000000000090594e+01,1.776965487445572936e-02,1.185180948257280945e-03
1.500000000000094502e+01,1.790399350146262836e-02,1.521417076678761816e-03
1.525000000000098410e+01,1.731958600130911394e-02,1.471134884791391872e-03
1.550000000000102318e+01,1.613100829934979372e-02,1.440819403668843878e-03
